Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-October-2020,1200.00,1216.20,1189.35,1194.50,1202.384463384753197823,75911,4814,91274207.00,20257,26.69,26.85,-5.50
1-October-2020,1201.15,1210.35,1182.50,1198.75,1195.841228973566769653,93216,4008,111471536.00,19131,20.52,27.85,-2.40
30-September-2020,1177.70,1205.00,1162.75,1200.50,1186.897028997086770002,162706,9012,193115268.00,50488,31.03,42.25,22.80
29-September-2020,1146.80,1173.90,1140.25,1167.45,1158.300306275290067291,89462,5331,103623862.00,23977,26.80,33.65,20.65
28-September-2020,1121.70,1144.00,1109.00,1139.20,1129.423369954820532484,59983,3158,67746202.00,16999,28.34,35.00,17.50
25-September-2020,1096.00,1114.05,1081.25,1109.15,1098.080969575143934881,483552,3741,530979249.00,428076,88.53,32.80,13.15
24-September-2020,1116.50,1116.50,1076.00,1095.75,1093.799280335843273139,75035,5282,82073229.00,18773,25.02,40.50,-20.75
23-September-2020,1106.10,1122.00,1103.35,1117.25,1114.063087703257639649,126871,4989,141342298.00,49122,38.72,18.65,11.15
22-September-2020,1115.35,1125.75,1093.80,1105.00,1104.511523912852241738,68206,3474,75334313.00,19880,29.15,31.95,-10.35
21-September-2020,1168.00,1171.30,1115.05,1119.65,1142.442371053438739870,101069,4925,115465508.00,49069,48.55,56.25,-48.35
18-September-2020,1182.00,1201.85,1158.00,1162.85,1184.166688536062633950,68589,4577,81220809.00,14642,21.35,43.85,-19.15
17-September-2020,1177.35,1191.00,1168.75,1182.55,1183.545446720605956274,58090,3134,68752155.00,14699,25.30,22.25,5.20
16-September-2020,1177.00,1188.70,1164.00,1182.45,1178.914024335014039431,165605,5640,195234057.00,82462,49.79,24.70,5.45
15-September-2020,1194.00,1220.50,1170.20,1174.45,1196.101619603968405299,173067,8241,207005719.00,22095,12.77,50.30,-19.55
14-September-2020,1168.00,1191.50,1168.00,1188.75,1183.709405844784207470,51670,2602,61162265.00,12625,24.43,23.50,20.75
11-September-2020,1155.35,1193.70,1155.35,1167.65,1177.031420915832890102,199294,8945,234575300.00,25411,12.75,38.35,12.30
10-September-2020,1170.00,1170.00,1139.00,1155.35,1149.575739306062158984,99519,2679,114404628.00,7190,7.22,31.00,-14.65
9-September-2020,1155.00,1171.25,1148.85,1160.80,1159.848911588238210938,40334,2083,46781346.00,9021,22.37,22.40,5.80
8-September-2020,1164.10,1174.00,1155.00,1162.15,1164.991172896862268601,27982,1528,32598783.00,4697,16.79,19.00,-1.95
7-September-2020,1158.10,1176.10,1149.80,1167.05,1164.505168749774880236,55526,2766,64660314.00,7376,13.28,26.30,8.95
4-September-2020,1155.55,1198.70,1155.00,1158.90,1177.934088201702138111,162854,7199,191831278.00,23187,14.24,43.70,3.35
3-September-2020,1125.00,1191.80,1121.70,1185.75,1169.223772121248355853,267616,14288,312902989.00,85691,32.02,70.10,60.75
2-September-2020,1128.00,1128.00,1103.00,1121.70,1111.133781371416570408,57138,2580,63487962.00,14595,25.54,25.00,-6.30
1-September-2020,1101.00,1129.00,1096.25,1121.10,1111.217558320995558401,49982,2216,55540876.00,10316,20.64,32.75,20.10
31-August-2020,1132.00,1152.70,1086.10,1099.20,1112.849392452144245424,71517,3730,79587650.00,12240,17.11,66.60,-32.80
28-August-2020,1151.00,1151.00,1132.00,1134.10,1139.825570288796493988,35596,1668,40573231.00,7351,20.65,19.00,-16.90
27-August-2020,1140.00,1148.05,1127.30,1136.65,1134.302272508116100414,31111,1607,35289278.00,6478,20.82,20.75,-3.35
26-August-2020,1144.90,1150.00,1126.80,1133.35,1144.176345285793984886,78868,2110,90238900.00,9564,12.13,23.20,-11.55
25-August-2020,1133.45,1138.00,1123.00,1136.15,1131.919291702056944495,54158,3185,61302485.00,20927,38.64,15.00,2.70
24-August-2020,1132.00,1142.60,1124.20,1127.15,1130.104196240985747544,70444,2366,79609060.00,14452,20.52,18.40,-4.85
21-August-2020,1135.00,1142.45,1129.40,1137.60,1135.948378962851414412,114217,4432,129744616.00,41144,36.02,13.05,2.60
20-August-2020,1139.00,1139.00,1118.80,1126.45,1127.956567512729221699,52242,2710,58926707.00,11416,21.85,20.20,-12.55
19-August-2020,1152.10,1158.25,1145.10,1148.10,1152.388394671483404831,243595,5126,280716051.00,168626,69.22,13.15,-4.00
